customer_id,name,age,country,is_active
2502,Tiffany Harrison,66,France,
1185,Clinton Coleman,69,France,1
4118,Kelli Gray,61,Germany,True
942,Terry Burnett,52,Netherlands,False
469,Pamela Diaz,42,USA,
79,Sarah Wagner,46,UK,active
1317,Wanda Ramos,31,Canada,0
778,Angela Davis,85,Netherlands,True
1854,Nicole Carson,46,Netherlands,False
4209,Jason Alvarado,24,Spain,inactive
142,Mary Miller,35,Canada,0
1211,Anthony Wise,47,USA,active
4461,Meagan West,40,USA,False
693,Autumn Cain,84,Canada,
496,Michele Vaughn,23,USA,0
5069,Jesse Martin,22,USA,False
736,Brian Porter MD,77,France,active
2001,Erika Johnson,64,USA,False
1238,Yolanda Ford,80,Spain,active
2874,Mrs. Angela Walls MD,,Italy,inactive
4284,Gail Moss,54,Italy,1
981,Brooke Allison,34,UK,active
1328,Alejandra Price,67,Germany,0
518,Denise Lamb,45,France,active
4957,Ronald Smith,76,Spain,1
2053,Alexander Robles,79,Spain,1
2259,Diana Lyons,57,Netherlands,inactive
2582,Shannon Cowan,48,Spain,1
179,Joseph Hill,62,France,1
80,Sarah Davis,61,Spain,True
3765,Jasmin Pitts,41,Canada,active
1404,Kathleen Morton,18,Germany,1
4883,Heather Allen,25,Netherlands,False
614,Steven Rivera,39,Germany,False
3038,Sarah Everett,56,France,0
1131,Shawn Ortiz,18,USA,
5036,Jennifer Walker,44,USA,False
2916,Thomas Moran,72,Germany,False
919,Carl Green,35,France,active
3058,Jacqueline Gray,52,UK,False
4347,Mrs. Tara Smith,68,Germany,0
4922,Thomas Hines,24,Germany,False
347,Donald Brown,45,Germany,1
3848,Jennifer Thomas,77,Germany,1
4923,Melissa Snyder,52,Netherlands,True
2539,Marie Taylor,85,USA,True
2130,Shane Torres,68,France,False
2642,Theresa Aguirre,69,Italy,False
2906,Sonya Simon,70,France,True
3262,Danny Simmons,40,Italy,0
3199,Donald Paul,58,Germany,1
3883,Tyler Marshall,61,USA,True
4555,Nicole Mccoy,21,Germany,True
2984,Christopher Pratt,48,Spain,False
2045,Erica Richard,66,France,0
3280,Alexis James,29,Netherlands,True
1361,Katherine Nguyen,73,USA,0
4647,Dalton Hawkins,31,France,
5136,Jeffrey Anderson,43,USA,1
2373,Lisa Oconnell,55,Italy,1
4598,Vicki Olson,,Canada,active
1182,Adam Craig,28,Netherlands,True
982,Christopher Walton MD,76,Italy,inactive
4455,Russell King,59,France,0
3956,Rebecca Blackburn,55,France,True
4238,Ms. Tara Jones,23,UK,active
5073,Ashley Lowery,19,Netherlands,False
3301,Frank Fernandez,75,USA,active
1927,Jim Skinner,36,UK,1
2894,Roger Rogers,35,UK,0
1438,Kristin Garcia,45,UK,0
5080,Tyler Casey,53,USA,inactive
1709,Kelly Garcia,,Spain,active
3637,David Newman,54,Canada,active
841,Stephen Bell,49,Netherlands,active
622,Michelle Miller,27,UK,active
1277,Luis Rice,36,UK,False
2536,Mr. Christopher Phillips Jr.,78,UK,1
1376,Fred Wong,25,Canada,1
575,Daniel Meadows,18,Germany,inactive
2761,Michael Rodriguez,75,Germany,0
3890,Katherine Mullen,44,Canada,False
3143,Emily Nichols,72,UK,inactive
2533,Lisa Rubio DDS,,Spain,inactive
1741,Andrew Thompson,55,UK,1
1191,Chad Barry,68,Canada,active
5062,Paul Thompson,68,,1
1919,Xavier Torres,29,Spain,1
4003,Louis Price,82,USA,inactive
3748,Mr. Matthew Mendoza,73,France,True
2209,Blake Hardy,64,Spain,1
5181,Pamela Carr,58,France,active
125,Stephanie Salazar,28,Netherlands,False
3702,Ruben Woodard,81,Italy,False
1490,Victoria Terrell,63,Canada,active
3439,Tanya Kelley,,Italy,0
3046,Emily Gray,49,Spain,active
2710,Kenneth Dominguez,,UK,inactive
2602,Juan Fry,20,Italy,False
2056,Terri Parsons,62,USA,1
3250,Susan Hunt,56,Canada,False
544,Victoria Kennedy,85,Spain,0
4529,Stacey Howe,72,,inactive
2766,Adam Moore,45,Italy,True
2231,Lance Lynn,32,Canada,False
4766,Jeremy Lee,33,Canada,True
5152,Joseph Young,43,Italy,True
2604,Alyssa Zimmerman,43,USA,1
1241,Steven Wright,24,Italy,False
749,Lee Parker,65,Netherlands,True
1535,Joshua Reynolds,46,USA,0
1714,Catherine Kelly,73,Netherlands,1
775,Tyrone Kaufman,75,France,1
4270,Matthew Jackson,49,Italy,
3120,Denise Barker,77,USA,active
1494,Stephanie Nichols,80,UK,1
4063,Holly Sherman,67,Netherlands,active
2635,Traci Bell,76,Canada,inactive
1929,Samantha Williams,,,1
3661,Dr. Danielle Jensen,75,UK,False
1446,Rhonda Miller,77,Canada,False
85,Juan Jordan,60,USA,False
557,Shelby Sanchez,29,Germany,True
1387,Daniel Keller MD,59,Italy,False
770,Steven Hodges,74,Spain,True
5031,Henry Mann,31,Italy,True
556,Brian Johnson,29,Spain,inactive
4855,Michael Spears,81,Netherlands,False
2265,Hannah Crosby,45,USA,1
3985,Heidi Davis,40,Italy,1
3602,Thomas Kaufman,57,UK,active
1285,Mrs. Heather Edwards DVM,76,Canada,active
791,Sarah Hawkins,29,France,0
4278,Jeffrey Lynch,,Spain,0
906,Adrienne Key,56,USA,
4489,Kevin Jennings,28,USA,1
1861,Mark Adams,46,Netherlands,active
1194,Amy Cervantes,79,Germany,1
2449,Theresa Scott,58,,1
1448,Melissa Davis,19,Canada,0
3756,Jerry Huff,30,Netherlands,active
3726,Jesse Nash,42,Netherlands,False
3807,Sara Obrien,51,UK,0
224,Samantha Campbell,85,Spain,active
2606,Jesse Welch,58,France,1
164,Diana Hayes,37,Canada,False
2170,Jeanne Jones,75,Italy,active
4708,Diana Lin,63,UK,False
2724,Shawn Glover,53,Netherlands,active
2914,Rodney Wood IV,23,Netherlands,0
4466,Wayne Finley,52,Italy,
2089,Gina Spencer,18,UK,True
2321,Ariana Brown,27,Italy,True
3241,Jessica Murphy,80,Netherlands,active
433,Joshua Vance,60,UK,0
1949,Lisa Ramos,72,Netherlands,False
5111,Larry Johnson,18,France,0
574,Philip Ramsey,61,Spain,True
4919,Ana Lopez,31,Canada,False
1640,Jacob Roberts,46,France,1
4767,Juan Galvan,36,UK,
4806,Robert White,52,Canada,1
4781,Thomas Holloway,33,Italy,active
4993,James Armstrong,62,Germany,inactive
2499,Amanda Diaz,75,Netherlands,1
217,Jason Walker,36,Spain,False
3678,Michael Richmond,44,Canada,inactive
3161,Victor Smith,55,Germany,active
1947,Stephanie Bishop,57,Canada,active
1859,Timothy Rodriguez,19,Germany,inactive
3897,Eddie Bridges,22,Spain,False
81,Amanda Cook,47,Germany,True
4331,Diane Carrillo,,France,active
165,Leonard Gray,,Germany,1
2902,Raymond Hall,39,UK,0
1672,John Carson,78,Germany,active
3420,Brandon Shah,79,USA,True
2746,Barbara Richards,19,Canada,True
5144,Leon Davila,34,Germany,inactive
5121,Courtney Medina,,Canada,True
1174,Katherine Smith,81,Spain,inactive
754,Steven Rogers,,Germany,False
2808,Karen Anderson,23,Germany,inactive
2937,Audrey Marshall,24,Germany,active
1104,Jared Roth,,Spain,True
3709,Tony Stanley,40,Germany,1
4685,Billy Gibson,73,Italy,1
3334,Steven Stanton,59,France,False
5198,Ricky Jackson,20,Canada,
3987,Robert Hall,19,USA,True
2633,Christopher Johnson,68,Germany,inactive
767,Jesus Wood,69,Canada,False
1466,Daniel Taylor,,Canada,0
4114,Tanya Grimes,66,Canada,False
1018,Anthony Adams,59,Italy,0
1735,Eric Hanson,31,France,True
3912,Brian Cole,57,USA,False
2796,Roberto Roberts,83,USA,0
3175,Laura Wheeler,78,USA,inactive
3236,Lawrence Brooks,48,USA,active
3290,Traci Harmon,63,Netherlands,False
5046,Jane Aguilar,31,Italy,True
2949,Michael Barr,26,France,inactive
89,Nicole Frost,78,Italy,inactive
4568,Timothy Small,19,USA,active
52,James Morgan,66,Canada,0
408,Virginia Daniels,83,USA,True
3941,Roberto Allen,77,Italy,inactive
4718,Miss Emily Simmons,20,Germany,1
2596,Dana Beltran MD,84,USA,active
2371,Dana Stevenson,82,USA,0
4687,Jeffrey Miles,43,Netherlands,1
902,Courtney Franklin,,Germany,True
27,Janice Carlson,53,Italy,False
4341,Brenda Mccarthy,80,France,active
3131,Tracy Welch,,France,0
3545,Bobby Arnold,53,USA,1
3115,Clinton Francis,41,Italy,active
4431,Dustin Anderson,39,Italy,0
1777,Jennifer Wilson,23,USA,1
151,Lawrence Adkins,18,USA,True
4024,Hannah Newman,18,Italy,False
1398,Michael Hill,,Netherlands,False
227,Jamie Cantu,78,Italy,1
4861,Jamie Chavez,,Italy,active
4673,Brandon Pittman,,Netherlands,inactive
1308,James Anderson,79,France,active
5078,Julie Hernandez,63,France,1
1656,Hunter Nguyen,26,France,True
1575,Todd Bishop,70,Canada,0
346,Jeremiah Harrison,30,Spain,inactive
300,Ashley Pena,45,USA,False
3132,Mrs. Nicole Moreno,65,Italy,inactive
1689,Samantha Smith,36,UK,False
2941,Stacy Patton,40,UK,inactive
1127,Joseph Perez,37,France,1
3952,Christina Martin,35,Canada,0
1163,Kevin Johnson,58,Netherlands,True
441,Haley Humphrey,21,,False
3087,Mr. Eric Davis MD,57,UK,True
5153,Henry Norris,20,UK,1
3208,Joy Smith,27,France,active
4119,Matthew Ross,48,Netherlands,1
3660,Karen Carlson,56,,True
2637,Benjamin Sandoval,78,Netherlands,False
3949,Gary Sanchez,,Italy,1
751,Carla Benton,67,UK,
1447,Julie Anderson,35,Canada,0
806,Alicia Reyes,27,Germany,False
3064,James Flowers,39,Canada,True
4043,Justin Norris,37,Italy,0
1871,Stephanie Munoz,18,USA,True
4469,Kelsey Kelly,73,Italy,1
361,Kevin Thomas,27,Germany,0
2257,Jesus Hale,30,UK,True
4902,Samantha Gillespie,52,Italy,0
1798,Amy Lowery,31,France,1
1590,Sheila Bennett,29,France,1
2689,Brian Perez,35,USA,True
4958,Scott Dodson,63,Italy,False
664,Megan Martin,28,Germany,active
3057,Lynn Alvarez,38,Canada,0
4744,Anthony Cook,69,USA,False
5179,Mike Dennis,64,UK,
4289,John Ryan,79,Italy,0
4904,Timothy Campbell,63,Germany,1
1671,Breanna Lopez,55,Canada,True
4221,Tyler Mendoza,32,UK,True
572,Nathaniel Lee,21,Italy,0
2782,Alyssa Thompson,43,Germany,inactive
5052,Terry Henderson,51,USA,0
3699,Kimberly Foster,,Canada,True
567,Clinton Medina,46,Netherlands,0
4387,Sonya Robinson,,USA,False
1842,Brenda Wilson,79,Germany,False
2764,Mary Wallace,22,USA,1
2939,Karen Ballard,77,UK,active
2833,Marie Chavez,26,UK,True
1638,Kimberly Ellis,24,Spain,False
1693,Kelly Patel,25,Netherlands,
1879,Elizabeth Joyce,82,Italy,0
2960,Michele Oconnor,32,Netherlands,0
4792,Lori Stanley,28,France,active
4060,Morgan Gonzalez,80,Spain,True
4250,Kevin Barber,83,Canada,0
2909,Stephen Roberts,19,France,
4847,Caitlin Curry,26,France,True
4227,Joseph Salazar,79,Spain,
252,Wendy Phillips,39,France,inactive
3538,Mark Carter,39,,1
4252,Andrew Roth,48,USA,0
2763,Alexandra Turner,50,Germany,True
1072,Michael Bradley,85,Italy,
308,Shane Pugh,20,Canada,True
2121,Susan Smith,79,USA,1
2972,Christopher Hancock,85,UK,0
3804,Nicole Johnson,61,Italy,inactive
4522,Crystal Wilson,81,Spain,True
3881,Kevin Solis,57,UK,inactive
3814,Alex Graham,85,Italy,True
735,Rachel Leon,61,Italy,active
2891,Wanda Anderson,36,Italy,1
4054,Ruth Robinson,37,Italy,1
516,Frances Gibson,34,Canada,0
1865,Diane Yates,,Spain,0
2800,Kimberly Snow,67,Spain,active
2495,Ronald Brown,76,UK,0
526,Deborah Ward,59,Germany,False
4980,Megan Johnson,36,Germany,
4995,Janice Bailey,29,Italy,active
4293,Chris Hanson,66,UK,0
891,Sara Wright,42,UK,True
509,Victor Morris,65,,active
2885,Brenda Green,47,UK,inactive
613,Justin Knight,20,USA,True
4101,Marc Williams,70,Germany,1
937,Haley Anderson,19,Canada,False
3336,David Peters,72,Germany,inactive
3596,Eric Moore,33,Spain,0
3441,Jacob Allen,51,USA,True
618,Jennifer Ayala,69,Italy,True
3783,Mrs. Chelsea Villa,56,Netherlands,False
2622,Steven Johnson,68,Netherlands,1
4870,Susan Dawson,35,Italy,active
5119,Matthew Hanson,72,Spain,0
355,Carrie Wright,54,Canada,inactive
4203,Steven May,19,Germany,inactive
90,Vanessa Cochran,78,France,1
4288,Christopher Woodard,62,Germany,True
1479,Jason Roberts,58,Canada,True
4441,William Conrad,38,Germany,1
3721,Jason Smith,84,Canada,True
3752,Angel Martin DDS,30,France,0
2500,Adam Guerra,28,France,inactive
1750,Jamie Patterson,47,Italy,active
282,Anna Lewis,62,France,
2818,Jason Goodwin,81,Italy,active
1235,William Campbell,67,UK,
4772,Donald Martinez,30,Italy,True
3335,Frank Griffith,45,Canada,inactive
3892,Carmen Moore,42,Italy,True
3184,Valerie Schneider,61,Germany,False
4059,Cheryl Short,65,Germany,True
1811,Martin Mccoy,31,Germany,True
385,Jennifer Sanders,58,USA,True
502,Cindy Clayton,37,Italy,0
2330,Caleb Evans,41,Italy,True
1152,Matthew Cantrell,64,Germany,active
2414,Dustin Ramirez,67,,active
3779,Catherine Holland,,Italy,True
4363,Curtis Thomas,80,France,1
3033,Laurie Blackburn,,Netherlands,inactive
2931,James Silva,27,France,0
3475,Bryan Carson,72,Spain,active
2035,Johnny Cox,47,Canada,True
4549,Diana Turner,55,USA,active
2075,David Fuentes,42,Canada,False
4057,Nicole Hawkins,80,Spain,True
619,Rachel Hayes,68,Spain,0
4408,Tiffany Wiggins,80,Canada,
450,Thomas Williams,81,Spain,active
2819,Laura Ritter,,Netherlands,True
459,Emma Owens,56,Germany,True
1476,Jennifer Flores,82,France,False
1875,Mark Davis,56,France,1
3982,Jonathan Rodgers,33,,inactive
832,Michael Berry,79,Canada,0
1352,Cole Anderson,28,France,
4804,Norman Wise,80,Germany,True
158,Matthew Smith,73,France,False
3927,Isaac Cooper,49,Netherlands,1
2279,Maria Bennett,80,Spain,False
4033,Savannah Andrews,43,UK,inactive
1223,Brandy Mitchell,80,Netherlands,0
5029,Shelly Rodriguez,24,Spain,False
4675,James Meyers,,Germany,1
1528,Stephanie Dominguez,31,USA,active
3638,Marvin Terry,41,Netherlands,True
928,Dr. Victoria Thomas,79,Spain,True
5128,Elizabeth Smith PhD,26,Netherlands,True
4073,Jerry Jackson,76,Canada,True
4798,Adrian Tanner,83,Netherlands,False
4356,Jonathan Jefferson DVM,42,France,active
652,Mary Kelly,,UK,active
4880,Kathryn Flynn,63,Germany,active
395,Lynn Andrews,80,,active
4745,Tammy Bush,84,France,active
845,Glenn Barron,38,UK,True
4764,Jessica Zamora,20,Canada,False
3405,Amy Montgomery,30,UK,active
3712,Amanda Henry,47,Netherlands,False
2919,Hector Miller,48,UK,False
1339,Courtney Peterson,81,Netherlands,True
1849,Andrew Green,54,Netherlands,0
5163,Brian Hamilton,29,Canada,1
4353,Jessica Rojas,63,USA,1
1179,Robert Mendoza,79,Italy,1
4686,Kurt Martinez,67,Canada,True
3957,Jerry Martinez,,France,active
2940,Melissa Johnson,64,Spain,active
2025,Steven Chambers,31,France,True
3611,Michelle Cox,35,USA,active
1467,Makayla Smith,,Italy,inactive
2028,Stephanie Cabrera,40,USA,active
177,Vanessa Warren,60,Italy,0
671,Chelsea Nguyen,80,USA,active
3457,Annette Dodson,29,USA,1
286,Rachel Carlson,80,UK,True
3012,Cindy Martin,83,Netherlands,True
2442,Brian Wong,43,Netherlands,False
763,Roger Duncan,62,UK,False
2544,Wendy Williams,51,Germany,False
3369,Cindy White,63,Canada,False
2957,Danielle Nelson,40,Spain,1
3228,Pamela Smith,64,Germany,1
1816,Shane Anderson,33,USA,0
4316,Jacob Lynn,75,USA,inactive
4450,Taylor Frye,53,Italy,
1840,Debbie Gordon,82,Canada,True
3838,Joseph Burns,68,,0
3710,Elizabeth Hughes,34,Italy,
2319,Patrick Bauer,52,Canada,False
313,Sarah Villegas,72,Spain,0
588,Julia Oconnor,72,France,inactive
1889,Blake Hendrix,23,Germany,inactive
4541,Ann Jones,71,USA,True
2341,Teresa Thomas,22,Canada,inactive
2623,Nicholas Case,75,USA,
1909,Matthew Small,47,France,0
2676,Jesse Oliver,48,Italy,False
1559,Thomas Williams,21,Germany,active
1932,Dr. Christian Cox PhD,70,France,1
3218,Joseph Garcia,73,USA,False
2836,Janet Smith,43,USA,
2832,Rachel Johnson,76,UK,
1758,Gabriella Shaw,19,France,0
1548,Andrew Cruz,60,,0
2315,Sharon Santos,80,Spain,active
4694,Katherine Cruz,84,UK,0
354,Sara Haas,47,Spain,active
3627,Alexander Hamilton,74,Netherlands,0
1044,Tina Fleming,44,Italy,inactive
1556,Kelly Bentley,72,France,True
93,Christopher Haynes,63,Italy,active
1753,Ashley Jackson,30,Spain,True
2123,Kevin Rios,53,USA,1
3041,Brandon Blair,18,Canada,False
2200,Evan Buchanan,63,Spain,1
1325,Mary Bennett,74,France,False
428,Deborah Green,19,Spain,False
994,Mark Marsh,66,Spain,True
957,Michael Meadows,60,Canada,True
3433,Sheryl Thompson,40,Netherlands,inactive
365,Nancy Jennings,56,Italy,False
1210,Brian Brown,72,USA,0
576,Alexis Giles,36,Spain,0
2838,Kim Guerrero,59,Germany,
2113,Robert Stewart,43,USA,active
322,Amber Miller,30,Canada,active
2714,Deborah Shelton,55,USA,inactive
3994,April Vance,31,Canada,True
2358,Nicolas Brown,30,,True
3803,Jessica Stevenson,51,Canada,inactive
983,Amber Walker,77,Canada,inactive
1646,Amanda Stewart,50,Italy,
3915,Mary Powers,,Spain,inactive
4801,Tammy Bryant,53,Canada,False
4854,Troy Wiley,56,France,True
4648,Carla Young,66,Spain,False
66,Steve Sanchez,64,Spain,inactive
3893,Sarah Garcia,31,UK,1
3905,Ricardo Robertson,39,USA,active
1225,Ralph Yates,32,USA,1
2484,Catherine Cruz MD,56,Netherlands,False
857,Anna Stephens,54,UK,inactive
3551,Kristen Burns,60,Italy,1
2311,Leslie Booker,85,USA,0
2349,Adam Bennett,76,France,
5199,Jennifer Smith,67,Netherlands,1
1674,Rick Moore,60,USA,False
1965,Jordan Thomas,78,,inactive
2271,Steven Friedman,23,Canada,True
4577,James Grimes,29,Italy,1
4788,Sarah Cook,45,USA,active
1523,Nicholas King,29,Germany,active
2739,Lisa Turner,39,USA,active
2267,James Lawson,59,Netherlands,active
3072,Ellen Cannon,,Germany,inactive
3906,Melissa Johnson,70,Canada,active
835,Brenda Mcgee,58,Italy,True
3146,Aaron Gallegos,78,Germany,
2548,Brandon Owens,47,UK,True
2843,Nancy Brown,53,Netherlands,1
1267,Pamela Moore,62,Netherlands,inactive
349,Angela Lin,48,Canada,0
4569,Benjamin Miller,32,Canada,False
3164,Kimberly Baldwin,22,UK,inactive
1858,Michael Becker,58,USA,1
321,Angela Williams,53,USA,0
1604,John Mack,,Canada,active
2243,Chad Tucker,61,Germany,1
3293,Ryan Howell,41,Germany,True
2664,Charles Silva,55,Germany,inactive
3791,Lacey Smith,60,Italy,0
3568,Valerie Graves,54,Netherlands,active
2380,Eric Fitzpatrick,34,,False
1157,Cheyenne Spears,68,Germany,0
597,William Smith,18,UK,False
2158,Mark Carter,38,Netherlands,active
4077,Kevin Hogan,67,Germany,True
737,Alexandria Ward,41,Canada,active
2166,Paul Washington,62,Italy,0
4053,Peter Chandler,78,,0
3613,Marc Hoffman,37,France,False
740,Kevin Smith,43,UK,active
4832,William Frye,73,Italy,1
3935,Kevin Hanna,70,France,inactive
4787,Aaron Henry,84,UK,True
3812,Kristine Brewer,48,USA,active
2773,Patricia Fox,53,Spain,0
3224,Charles Cook,81,UK,1
4458,Nancy Gutierrez,59,Spain,1
5077,Kimberly Knapp,,Netherlands,1
4743,Tracy Evans,67,UK,1
360,Tracey Morrison,52,Spain,active
3141,Kyle Flores,43,,0
1529,Matthew Jones,24,USA,False
98,Jennifer Zavala,49,UK,inactive
992,Michelle Cox,41,UK,1
3085,Jonathan Smith,46,USA,0
317,Sergio Knight,33,France,inactive
2995,Brandon Weber,36,Canada,0
2304,Michelle Ellis,30,Italy,inactive
4944,Michael Baker,39,Canada,
3467,Michael Perry,60,Canada,False
1324,Kimberly Dean,37,Netherlands,inactive
1869,Matthew Best,51,UK,inactive
3212,Ellen Alexander,29,Germany,1
2221,Molly Henry,68,France,True
315,Sandra Adams,52,Spain,True
3424,Mr. James Perez DVM,,Italy,inactive
1242,Barbara Tate,19,USA,inactive
3960,Christopher Drake,74,USA,1
1349,Monica Cannon,68,Spain,0
3544,Gail Nelson DVM,62,Germany,1
2185,Matthew Ramirez,50,Italy,1
3363,Maria Garcia,47,France,0
1107,Cody Cox,40,France,1
654,Paul Sheppard,54,Spain,False
4365,Adam Davis,69,Germany,True
4956,Denise Sutton,50,Germany,True
2695,Cynthia Edwards,63,USA,
297,Lee Jones,,Italy,True
4215,John Simmons,80,Italy,False
3959,Diana Miller,52,UK,1
3916,Teresa Clark,53,Italy,inactive
870,Sandra Scott,36,Canada,False
581,Brett Zavala MD,76,,
3817,Scott Newman,42,USA,True
641,Erika Ramirez,54,Germany,True
3401,Anne Lowery,37,USA,1
1166,Joseph Haynes,49,Canada,inactive
5100,Jeremy Stein,59,France,active
4738,Scott Werner,60,UK,0
4667,Joyce Walton DVM,25,Italy,1
865,Scott Johnson,67,Italy,inactive
3561,Charlene Higgins,51,Germany,False
1366,Shawn Rich,38,Germany,1
2524,Robert Hernandez,36,Italy,True
3122,Dustin Smith,81,Canada,active
4878,William Adams,29,France,False
2159,Nicholas Barrera,45,USA,True
4147,Billy Miller,39,UK,
1797,Lisa Skinner,81,Italy,active
3156,Christina Anderson,66,USA,1
3240,Chris Evans,57,Spain,inactive
1332,Sean Schmidt,49,Germany,True
1262,Christopher Phillips,33,USA,active
4299,Shawna Campos,53,UK,active
2534,Adrian Miranda,26,USA,False
101,Haley Hartman,41,Germany,True
3148,Jennifer Barnes,36,,True
1065,Michael Sloan,49,Spain,inactive
3387,Hector Anderson,76,Italy,0
1473,Edward Wood,20,Italy,False
2928,Carlos Walters Jr.,35,Italy,True
745,Robert Herrera,22,USA,False
2488,Janice Carpenter,77,France,inactive
2187,Kathryn Mooney,68,Italy,1
2168,Robert Skinner,63,UK,0
1442,Steven Williams,56,Italy,active
3098,Veronica Schmidt,19,USA,True
305,Ronald Davis,70,UK,inactive
1976,Joseph Wilson,79,Germany,False
4468,Alan Graham,75,Spain,0
2171,Donald Alexander,66,Spain,inactive
3147,Christopher Solomon,80,,False
5061,Leonard Potter,65,France,0
2299,Alex Long,67,UK,1
2233,Jennifer Willis,80,Germany,0
4106,Jason Salinas,26,Spain,active
2378,Bailey Evans,28,France,False
826,Laurie Rogers,,Germany,active
1487,Timothy Johnston,67,France,False
3101,Shelby Graham,62,Spain,active
2453,Charles Mendoza,31,Spain,active
4497,Stephen Charles,37,Italy,
4597,Veronica Smith,28,Germany,False
481,Veronica Silva,61,Germany,1
709,Claudia Jordan,35,UK,0
2912,Caroline George,46,Italy,0
1362,Jessica Parsons,76,,1
776,Anna Morse,65,Canada,active
1745,Julie Hart,18,Spain,False
2904,Tanya Mitchell,38,France,0
1905,Monique Duarte,60,Italy,1
2131,Robert Flowers,76,Canada,False
2003,James Carey,60,France,
2367,Tonya Coleman,58,France,0
2138,Jocelyn Kline,51,UK,True
2738,Allison Wang,32,Netherlands,1
524,Adriana Reyes,34,USA,False
4105,Kendra Sullivan,33,Italy,
1296,Eric Duncan,,Spain,0
1527,Phillip Wong,62,France,
4226,Samantha Johnson,41,UK,active
1537,Benjamin Luna,,USA,False
2673,Kelsey Garrison,,Spain,1
1890,Ashley Ferguson,66,Spain,inactive
231,Marissa Hernandez,74,Spain,1
2375,Ryan Palmer,61,USA,inactive
2873,Mary Hernandez,54,Spain,1
4372,Brandon Velasquez,19,Canada,active
3863,Monica Knight,56,France,1
3595,Kathleen Robinson,23,Germany,active
4546,Cody Wright,35,Spain,active
4729,Nicholas Chung,18,Italy,inactive
1647,Jerry Cantrell,53,France,active
923,Edward York,30,UK,inactive
1569,Timothy Williams,23,Italy,
434,Michael Graves,58,USA,True
3930,Nancy Wagner,30,UK,False
4479,Amber Chapman,26,France,0
2394,Mrs. Katherine Simpson,74,Germany,False
4872,Renee Clay,58,UK,0
3600,Jeremy Butler,36,France,inactive
666,Joel Salinas,34,Italy,active
948,Jeremy Martinez,40,France,False
1762,Kenneth Ballard,65,Italy,
3593,Mr. Harry Rodriguez,32,Italy,True
5,Kimberly Robinson,72,France,active
1162,Mr. Gerald Rowe,43,Italy,inactive
1759,Carol Evans,39,Germany,
3388,Tyler Olsen,18,Germany,inactive
1434,Nichole Johnson,57,USA,True
527,Bryan Parker,40,Canada,0
2277,Molly Davis,63,Spain,1
3768,Vanessa Patel,57,Germany,inactive
2201,Vanessa Wong,78,Germany,
1572,Michelle Wheeler,52,Italy,0
3557,Robert Berg,21,Netherlands,True
4977,Troy Wells,76,Spain,False
3715,Tiffany Cohen,18,Germany,False
2883,Keith Serrano,59,UK,False
3646,Christian Smith,36,UK,inactive
2516,Brian Lewis,45,Canada,1
1619,Jacob Wong,25,UK,0
911,Stephanie Trujillo,66,,0
3820,Luis Tran,49,Netherlands,1
4246,Daniel Henderson,23,Netherlands,0
962,Heather Rhodes,38,France,inactive
3836,Michelle Martin,46,Spain,False
4107,Frank Stanley,21,USA,False
684,Jill Jackson,48,UK,True
2947,Lisa Rivera,52,UK,0
1692,Rebecca Hansen,40,USA,inactive
176,Cheryl Rodgers,42,Germany,False
2055,Sandra Underwood,50,France,0
1867,David Wise,66,Spain,active
2428,Jeffrey Webb,,Canada,True
1541,Patricia Mendoza,39,USA,inactive
5141,John Dixon,22,Canada,1
4276,James Bryant,36,Germany,0
4324,Angelica Diaz,32,USA,False
3824,Lisa Armstrong,53,Italy,False
2879,Crystal Edwards,80,Germany,inactive
4084,Debbie Rivera,62,Germany,inactive
4668,Robert Harding,,UK,False
2752,Kelly Wright,52,UK,True
4366,John Harris,34,Germany,active
4540,Kenneth Coleman,,Italy,False
4417,Bruce Mcdaniel,34,UK,True
4005,Kenneth Adams,33,USA,False
1588,Cristian Rhodes,36,Germany,inactive
4433,Sara Jones,23,UK,active
2161,Kathy Chan,75,Canada,active
3067,Tammy Rodriguez,30,,0
2728,Danielle Gregory,40,USA,True
5146,Ashley Dunn,22,UK,
3020,Brandon Wood,62,Netherlands,False
2550,Sylvia Nielsen,33,Spain,inactive
5196,Kevin Stokes,,Spain,True
4243,Ashley Stephens,64,Netherlands,1
3556,Brandon Jones,38,Spain,0
2570,Nathan Mcneil,25,Italy,active
4251,Erica Thomas,30,Germany,False
307,Kristina Rivera,80,USA,True
3422,Brenda Cooper,56,Canada,active
3484,Joel Valenzuela,47,UK,1
3473,Michael Arias,47,Germany,0
3089,Mr. Troy White,28,Italy,inactive
2542,Jose Weber,79,Netherlands,inactive
2340,Jennifer Miller,68,France,active
814,Vickie Price,46,UK,1
4939,Jane Garcia,76,Canada,inactive
2080,Jennifer Martin,29,Italy,
5143,Lucas Hernandez,28,Netherlands,1
3681,Katherine Hall,49,Germany,False
931,Caroline Duran,29,Netherlands,active
3399,Angela Steele,38,Italy,
1377,Michelle Martinez,39,USA,0
2643,Steven Fisher,59,Canada,0
4634,Heidi Jones,78,UK,inactive
1894,Michael Vaughn,83,Canada,1
4110,David Guzman,25,Netherlands,True
1228,Jean Gray,28,Italy,0
897,Dominique Hughes,84,Spain,True
1579,Shari Hatfield,78,Italy,inactive
987,Jason Hawkins,23,Canada,False
1792,Donald Ortiz,48,Spain,1
4901,Matthew Simon,76,UK,active
3313,Frank Armstrong,69,USA,active
1094,Brenda Moore,46,Netherlands,active
